Rewards,[44.75014742 17.26701046 41.24022703  3.04313466  6.27517732 30.15755115]
Penalties,[26.96105075 21.521564   17.43498461 31.50345218 22.46892988 37.05822321]
defenderID,attackerID,Value(Defender payoff)
46,13,-35.77944770353546
46,14,-15.107801645382727
46,15,-17.7757846944637
46,16,-3.5360908947614234
46,17,-34.50685141726903
46,18,-15.107801645382727
46,19,-4.771978616306363
46,20,-36.86077983319072
46,21,-71.40736667133639
46,22,-41.35290070130415
46,23,-36.86077983319072
46,24,-35.91341395313195
46,25,-27.12902490208371
46,26,6.239635059194757
46,27,-40.94735921807364
46,28,10.731755927308186
46,29,-79.98606692433273
46,30,-40.94735921807364
46,31,-40.94735921807364
46,32,-65.91759936111745
46,33,-13.83294273250512
46,34,-22.86746503077871
46,35,-46.38684596624584
46,36,-80.93343280439151
46,37,-8.798997467563424
46,38,-19.272429480677317
46,39,-22.636904033970282
46,40,-66.86496524117622
46,41,-66.86496524117622
46,42,-28.306951778950907
46,43,-71.40736667133639
46,44,-70.95154462605915
46,45,-45.439480086187075
0,46,-70.46000079127761
1,46,-70.46000079127761
2,46,-70.46000079127761
3,46,-67.00534210746304
4,46,-70.46000079127761
5,46,-70.46000079127761
6,46,-70.46000079127761
7,46,-70.46000079127761
8,46,-11.784789147050718
9,46,-17.65231031147341
10,46,-70.46000079127761
11,46,-70.46000079127761
12,46,-11.784789147050718
13,46,-70.46000079127761
14,46,-70.46000079127761
15,46,-11.784789147050718
16,46,-70.46000079127761
17,46,-11.784789147050718
18,46,-70.46000079127761
19,46,-70.46000079127761
20,46,-31.671426332243872
21,46,-70.46000079127762
22,46,-35.91341395313195
23,46,-35.91341395313195
24,46,-35.91341395313195
25,46,-11.78478914705072
26,46,-35.91341395313195
27,46,-11.78478914705072
28,46,-35.91341395313195
29,46,-35.91341395313195
30,46,-11.78478914705072
31,46,-31.671426332243872
32,46,-11.78478914705072
33,46,-11.78478914705072
34,46,-35.91341395313195
35,46,2.875160505901793
36,46,-70.46000079127762
37,46,-35.91341395313195
38,46,-11.78478914705072
39,46,-35.91341395313195
40,46,-35.91341395313195
41,46,-11.78478914705072
42,46,-70.46000079127762
43,46,-31.671426332243872
44,46,-35.91341395313195
45,46,-35.91341395313195
46,46,-31.671426332243872
47,0,-0.2386352291784032
47,1,-46.74983886002206
47,2,-26.060891344894195
47,3,-41.58192734548388
47,4,-41.58192734548388
47,5,-23.814830910837482
47,6,-46.74983886002206
47,7,-5.4065467437165875
47,8,-20.910281287331138
47,9,-18.06600947159803
47,10,-23.720094322831606
47,11,-12.317188032358576
47,12,4.929276285359779
47,13,-26.078192801869324
47,14,-20.910281287331138
47,15,-27.810443464995426
47,16,-23.814830910837482
47,17,-36.414015830945694
47,18,-41.58192734548388
47,19,-10.57445825825477
47,20,-42.66325947513913
47,21,-42.66325947513913
47,22,-75.89948753944981
47,23,-42.66325947513913
47,24,-70.46000079127761
47,25,-65.91759936111745
47,26,-28.306951778950907
47,27,-46.74983886002205
47,28,4.92927628535978
47,29,-79.98606692433273
47,30,-46.74983886002205
47,31,-46.74983886002205
47,32,-65.91759936111745
47,33,14.911164463692138
47,34,-22.86746503077871
47,35,-52.18932560819425
47,36,-52.18932560819425
47,37,-8.798997467563424
47,38,9.471677715519942
47,39,-32.68137129680677
47,40,-52.18932560819425
47,41,-38.12085804497896
47,42,-28.306951778950907
47,43,-42.66325947513913
47,44,-42.20743742986189
47,45,-79.98606692433273
47,46,-70.46000079127762
0,47,-18.780885645895783
1,47,-18.780885645895783
2,47,-18.780885645895783
3,47,-11.871568278266649
4,47,-18.780885645895783
5,47,-18.780885645895783
6,47,-18.780885645895783
7,47,-18.780885645895783
8,47,-27.321448358860486
9,47,-27.321448358860486
10,47,-18.780885645895783
11,47,-25.50246308161494
12,47,-27.321448358860486
13,47,-18.780885645895783
14,47,-15.326226962081217
15,47,-33.18896952328318
16,47,-18.780885645895783
17,47,-27.321448358860486
18,47,-18.780885645895783
19,47,-11.871568278266649
20,47,-51.45007316494171
21,47,-18.780885645895783
22,47,-51.45007316494171
23,47,-51.45007316494171
24,47,-51.45007316494171
25,47,39.89432599833111
26,47,-51.45007316494171
27,47,-27.32144835886048
28,47,-51.45007316494171
29,47,-51.45007316494171
30,47,39.89432599833111
31,47,-18.780885645895783
32,47,-18.780885645895783
33,47,-18.780885645895783
34,47,-51.45007316494171
35,47,-51.45007316494171
36,47,-18.780885645895783
37,47,15.765701192249882
38,47,-18.780885645895783
39,47,-51.45007316494171
40,47,-51.45007316494171
41,47,-27.32144835886048
42,47,-51.45007316494171
43,47,-18.780885645895783
44,47,-51.45007316494171
45,47,-51.45007316494171
46,47,15.765701192249882
47,47,-18.780885645895783
48,0,-28.98274242537566
48,1,-75.49394605621931
48,2,-27.76300310413369
48,3,-65.15812302714295
48,4,-70.32603454168114
48,5,-23.720094322831606
48,6,-75.49394605621931
48,7,-34.150653939913845
48,8,-54.82229999806658
48,9,-23.814830910837482
48,10,-23.625357734825727
48,11,-23.81483091083748
48,12,-23.81483091083748
48,13,-65.15812302714295
48,14,-70.32603454168114
48,15,-30.235642097803815
48,16,-17.25444204390887
48,17,-75.49394605621931
48,18,-65.15812302714295
48,19,-39.31856545445203
48,20,-12.732155027109485
48,21,-12.732155027109489
48,22,-17.224275895222917
48,23,-12.732155027109489
48,24,-11.784789147050716
48,25,-7.242387716890558
48,26,-28.306951778950907
48,27,-75.4939460562193
48,28,-23.814830910837475
48,29,-79.98606692433273
48,30,-75.4939460562193
48,31,-75.4939460562193
48,32,-7.242387716890558
48,33,-13.83294273250512
48,34,-22.86746503077871
48,35,-80.93343280439151
48,36,-80.93343280439151
48,37,-17.339560180528125
48,38,-19.272429480677317
48,39,-2.7502668487771302
48,40,-8.18975359694933
48,41,-8.189753596949327
48,42,-28.306951778950907
48,43,-12.732155027109489
48,44,-70.95154462605915
48,45,-79.98606692433273
48,46,-11.78478914705072
48,47,39.89432599833111
0,48,17.530535483287622
1,48,53.38613456719379
2,48,53.38613456719379
3,48,-18.325063600618545
4,48,31.87277511685009
5,48,46.21501475041255
6,48,24.701655300068854
7,48,-18.325063600618545
8,48,-17.33956018052812
9,48,-9.06194239540643
10,48,-18.325063600618545
11,48,40.4460439279989
12,48,-17.33956018052812
13,48,3.1882958497251535
14,48,-18.325063600618545
15,48,-10.266990705755934
16,48,-18.325063600618545
17,48,-17.33956018052812
18,48,24.701655300068854
19,48,-18.325063600618545
20,48,-46.7522634987764
21,48,-18.32506360061855
22,48,-76.01477182475502
23,48,-76.01477182475502
24,48,-76.01477182475502
25,48,-18.32506360061855
26,48,-76.01477182475502
27,48,-17.339560180528125
28,48,-76.01477182475502
29,48,-76.01477182475502
30,48,-18.32506360061855
31,48,-18.32506360061855
32,48,-18.32506360061855
33,48,-18.32506360061855
34,48,-76.01477182475502
35,48,-46.7522634987764
36,48,-18.32506360061855
37,48,-76.01477182475502
38,48,-18.32506360061855
39,48,-76.01477182475502
40,48,-76.01477182475502
41,48,-46.7522634987764
42,48,-76.01477182475502
43,48,20.463510858415194
44,48,-76.01477182475502
45,48,-18.32506360061855
46,48,-18.32506360061855
47,48,-18.32506360061855
48,48,-18.32506360061855
49,0,-28.98274242537566
49,1,-75.49394605621931
49,2,-26.95931551851688
49,3,-70.32603454168114
49,4,-70.32603454168114
49,5,-23.814830910837482
49,6,-75.49394605621931
49,7,-28.982742425375665
49,8,-65.15812302714295
49,9,-23.814830910837482
49,10,-23.814830910837482
49,11,-28.982742425375665
49,12,-23.81483091083748
49,13,-59.990211512604766
49,14,-23.81483091083748
49,15,-23.336119914603422
49,16,-23.814830910837482
49,17,-70.32603454168114
49,18,-65.15812302714295
49,19,-34.150653939913845
49,20,-12.732155027109485
49,21,-12.732155027109489
49,22,-17.224275895222917
49,23,-12.732155027109489
49,24,-11.784789147050716
49,25,-7.242387716890558
49,26,-28.306951778950907
49,27,-75.4939460562193
49,28,-23.814830910837475
49,29,-79.98606692433273
49,30,-75.4939460562193
49,31,-75.4939460562193
49,32,-7.242387716890558
49,33,-13.83294273250512
49,34,-22.86746503077871
49,35,-80.93343280439151
49,36,-80.93343280439151
49,37,-17.339560180528125
49,38,-19.272429480677317
49,39,-2.7502668487771302
49,40,-8.18975359694933
49,41,-8.189753596949327
49,42,-28.306951778950907
49,43,-12.732155027109489
49,44,-70.95154462605915
49,45,-79.98606692433273
49,46,-11.78478914705072
49,47,39.89432599833111
49,48,-18.32506360061855
0,49,-75.49394605621931
1,49,-75.49394605621931
2,49,-75.49394605621931
3,49,-61.67531132096104
4,49,-75.49394605621931
5,49,-75.49394605621931
6,49,-75.49394605621931
7,49,-75.49394605621931
8,49,-75.49394605621931
9,49,-75.49394605621931
10,49,-75.49394605621931
11,49,-75.49394605621931
12,49,-75.49394605621931
13,49,-75.49394605621931
14,49,-72.03928737240474
15,49,-75.49394605621931
16,49,-75.49394605621931
17,49,-75.49394605621931
18,49,-75.49394605621931
19,49,-68.58462868859019
20,49,-36.70537159718557
21,49,-46.74983886002205
22,49,-40.94735921807364
23,49,-12.203252021876388
24,49,-40.94735921807364
25,49,-75.4939460562193
26,49,-12.203252021876388
27,49,-75.4939460562193
28,49,-12.203252021876388
29,49,-40.94735921807364
30,49,-75.4939460562193
31,49,-36.70537159718557
32,49,-75.4939460562193
33,49,-75.4939460562193
34,49,-40.94735921807364
35,49,-2.1587847590399036
36,49,-75.4939460562193
37,49,-40.94735921807364
38,49,-75.4939460562193
39,49,-12.203252021876388
40,49,-12.203252021876388
41,49,-36.70537159718557
42,49,-46.74983886002205
43,49,-36.70537159718557
44,49,-40.94735921807364
45,49,-40.94735921807364
46,49,-75.4939460562193
47,49,-46.74983886002205
48,49,-75.4939460562193
49,49,-75.4939460562193
