iteration,action list,network estimate list,action chosen
320,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[0.0007004038779996336, 0.0007004038779996336, 0.0007004038779996336]","[0, 1, 0, 0]"
321,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.00016867974773049355, -0.00016867974773049355]","[0, 0, 1, 0]"
322,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0009284552652388811, -0.0009284552652388811, -0.0009284552652388811, -0.0009284552652388811]","[1, 0, 0, 0]"
323,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0016789776273071766, -0.0016789776273071766, -0.0016789776273071766]","[0, 1, 0, 0]"
324,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0024212333373725414, -0.0024212333373725414]","[0, 0, 1, 0]"
325,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.003156177932396531, -0.003156177932396531, -0.003156177932396531, -0.003156177932396531]","[1, 0, 0, 0]"
326,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0038845385424792767, -0.0038845385424792767, -0.0038845385424792767]","[0, 1, 0, 0]"
327,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.004695624113082886, -0.004695624113082886]","[0, 0, 1, 0]"
328,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.00558054493740201, -0.00558054493740201, -0.00558054493740201, -0.00558054493740201]","[1, 0, 0, 0]"
329,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.006354466080665588, -0.006354466080665588, -0.006354466080665588]","[0, 1, 0, 0]"
330,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.007117727305740118, -0.007117727305740118]","[0, 0, 1, 0]"
331,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.007959759794175625, -0.007959759794175625, -0.007959759794175625, -0.007959759794175625]","[1, 0, 0, 0]"
332,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.00887196697294712, -0.00887196697294712, -0.00887196697294712]","[0, 1, 0, 0]"
333,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.009759501554071903, -0.009759501554071903]","[0, 0, 1, 0]"
334,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.010535851120948792, -0.010535851120948792, -0.010535851120948792, -0.010535851120948792]","[1, 0, 0, 0]"
335,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.01138914655894041, -0.01138914655894041, -0.01138914655894041]","[0, 1, 0, 0]"
336,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.012223588302731514, -0.012223588302731514]","[0, 0, 1, 0]"
337,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.013041175901889801, -0.013041175901889801, -0.013041175901889801, -0.013041175901889801]","[1, 0, 0, 0]"
338,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.013754324987530708, -0.013754324987530708, -0.013754324987530708]","[0, 1, 0, 0]"
339,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.014551106840372086, -0.014551106840372086]","[0, 0, 1, 0]"
340,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.015422573313117027, -0.015422573313117027, -0.015422573313117027, -0.015422573313117027]","[1, 0, 0, 0]"
341,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.016360579058527946, -0.016360579058527946, -0.016360579058527946]","[0, 1, 0, 0]"
342,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.01718244142830372, -0.01718244142830372]","[0, 0, 1, 0]"
343,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0179884172976017, -0.0179884172976017, -0.0179884172976017, -0.0179884172976017]","[1, 0, 0, 0]"
344,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.018867680802941322, -0.018867680802941322, -0.018867680802941322]","[0, 1, 0, 0]"
345,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.019812308251857758, -0.019812308251857758]","[0, 0, 1, 0]"
346,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.020640240982174873, -0.020640240982174873, -0.020640240982174873, -0.020640240982174873]","[1, 0, 0, 0]"
347,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.021538667380809784, -0.021538667380809784, -0.021538667380809784]","[0, 1, 0, 0]"
348,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.022499963641166687, -0.022499963641166687]","[0, 0, 1, 0]"
349,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.023431014269590378, -0.023431014269590378, -0.023431014269590378, -0.023431014269590378]","[1, 0, 0, 0]"
350,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.024421365931630135, -0.024421365931630135, -0.024421365931630135]","[0, 1, 0, 0]"
351,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.02529054507613182, -0.02529054507613182]","[0, 0, 1, 0]"
352,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.02613859437406063, -0.02613859437406063, -0.02613859437406063, -0.02613859437406063]","[1, 0, 0, 0]"
353,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.02705449052155018, -0.02705449052155018, -0.02705449052155018]","[0, 1, 0, 0]"
354,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.02803090028464794, -0.02803090028464794]","[0, 0, 1, 0]"
355,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.02897527813911438, -0.02897527813911438, -0.02897527813911438, -0.02897527813911438]","[1, 0, 0, 0]"
356,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.029802998527884483, -0.029802998527884483, -0.029802998527884483]","[0, 1, 0, 0]"
357,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.030700305476784706, -0.030700305476784706]","[0, 0, 1, 0]"
358,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.03157341107726097, -0.03157341107726097, -0.03157341107726097, -0.03157341107726097]","[1, 0, 0, 0]"
359,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.032336845993995667, -0.032336845993995667, -0.032336845993995667]","[0, 1, 0, 0]"
360,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.033176492899656296, -0.033176492899656296]","[0, 0, 1, 0]"
361,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.03390983119606972, -0.03390983119606972, -0.03390983119606972, -0.03390983119606972]","[1, 0, 0, 0]"
362,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.03472234681248665, -0.03472234681248665, -0.03472234681248665]","[0, 1, 0, 0]"
363,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.03551892936229706, -0.03551892936229706]","[0, 0, 1, 0]"
364,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.03630128875374794, -0.03630128875374794, -0.03630128875374794, -0.03630128875374794]","[1, 0, 0, 0]"
365,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.037070829421281815, -0.037070829421281815, -0.037070829421281815]","[0, 1, 0, 0]"
366,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0377408042550087, -0.0377408042550087]","[0, 0, 1, 0]"
367,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.038496870547533035, -0.038496870547533035, -0.038496870547533035, -0.038496870547533035]","[1, 0, 0, 0]"
368,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.039329782128334045, -0.039329782128334045, -0.039329782128334045]","[0, 1, 0, 0]"
369,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.040056951344013214, -0.040056951344013214]","[0, 0, 1, 0]"
370,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.040863871574401855, -0.040863871574401855, -0.040863871574401855, -0.040863871574401855]","[1, 0, 0, 0]"
371,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.041567616164684296, -0.041567616164684296, -0.041567616164684296]","[0, 1, 0, 0]"
372,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04235332831740379, -0.04235332831740379]","[0, 0, 1, 0]"
373,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04321232810616493, -0.04321232810616493, -0.04321232810616493, -0.04321232810616493]","[1, 0, 0, 0]"
374,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04396308213472366, -0.04396308213472366, -0.04396308213472366]","[0, 1, 0, 0]"
375,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.044703803956508636, -0.044703803956508636]","[0, 0, 1, 0]"
376,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0453479178249836, -0.0453479178249836, -0.0453479178249836, -0.0453479178249836]","[1, 0, 0, 0]"
377,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04608003422617912, -0.04608003422617912, -0.04608003422617912]","[0, 1, 0, 0]"
378,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04671632871031761, -0.04671632871031761]","[0, 0, 1, 0]"
379,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04735410213470459, -0.04735410213470459, -0.04735410213470459, -0.04735410213470459]","[1, 0, 0, 0]"
380,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04808057099580765, -0.04808057099580765, -0.04808057099580765]","[0, 1, 0, 0]"
381,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04888631030917168, -0.04888631030917168]","[0, 0, 1, 0]"
382,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.04967648908495903, -0.04967648908495903, -0.04967648908495903, -0.04967648908495903]","[1, 0, 0, 0]"
383,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05036512762308121, -0.05036512762308121, -0.05036512762308121]","[0, 1, 0, 0]"
384,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.050962183624506, -0.050962183624506]","[0, 0, 1, 0]"
385,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05165209248661995, -0.05165209248661995, -0.05165209248661995, -0.05165209248661995]","[1, 0, 0, 0]"
386,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.052250299602746964, -0.052250299602746964, -0.052250299602746964]","[0, 1, 0, 0]"
387,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.052765797823667526, -0.052765797823667526]","[0, 0, 1, 0]"
388,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.053382620215415955, -0.053382620215415955, -0.053382620215415955, -0.053382620215415955]","[1, 0, 0, 0]"
389,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.054089996963739395, -0.054089996963739395, -0.054089996963739395]","[0, 1, 0, 0]"
390,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0547039695084095, -0.0547039695084095]","[0, 0, 1, 0]"
391,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05532147362828255, -0.05532147362828255, -0.05532147362828255, -0.05532147362828255]","[1, 0, 0, 0]"
392,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05594215914607048, -0.05594215914607048, -0.05594215914607048]","[0, 1, 0, 0]"
393,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.056653205305337906, -0.056653205305337906]","[0, 0, 1, 0]"
394,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05727050080895424, -0.05727050080895424, -0.05727050080895424, -0.05727050080895424]","[1, 0, 0, 0]"
395,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05789100006222725, -0.05789100006222725, -0.05789100006222725]","[0, 1, 0, 0]"
396,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05851444974541664, -0.05851444974541664]","[0, 0, 1, 0]"
397,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05905267968773842, -0.05905267968773842, -0.05905267968773842, -0.05905267968773842]","[1, 0, 0, 0]"
398,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.05969012528657913, -0.05969012528657913, -0.05969012528657913]","[0, 1, 0, 0]"
399,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.060240913182497025, -0.060240913182497025]","[0, 0, 1, 0]"
400,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.060801729559898376, -0.060801729559898376, -0.060801729559898376, -0.060801729559898376]","[1, 0, 0, 0]"
401,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0614594928920269, -0.0614594928920269, -0.0614594928920269]","[0, 1, 0, 0]"
402,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06211681663990021, -0.06211681663990021]","[0, 0, 1, 0]"
403,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06286109983921051, -0.06286109983921051, -0.06286109983921051, -0.06286109983921051]","[1, 0, 0, 0]"
404,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06350849568843842, -0.06350849568843842, -0.06350849568843842]","[0, 1, 0, 0]"
405,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06424397975206375, -0.06424397975206375]","[0, 0, 1, 0]"
406,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06505800783634186, -0.06505800783634186, -0.06505800783634186, -0.06505800783634186]","[1, 0, 0, 0]"
407,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0659424439072609, -0.0659424439072609, -0.0659424439072609]","[0, 1, 0, 0]"
408,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0667162761092186, -0.0667162761092186]","[0, 0, 1, 0]"
409,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06747758388519287, -0.06747758388519287, -0.06747758388519287, -0.06747758388519287]","[1, 0, 0, 0]"
410,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06822789460420609, -0.06822789460420609, -0.06822789460420609]","[0, 1, 0, 0]"
411,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06896835565567017, -0.06896835565567017]","[0, 0, 1, 0]"
412,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.06978683918714523, -0.06978683918714523, -0.06978683918714523, -0.06978683918714523]","[1, 0, 0, 0]"
413,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07050114870071411, -0.07050114870071411, -0.07050114870071411]","[0, 1, 0, 0]"
414,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07112151384353638, -0.07112151384353638]","[0, 0, 1, 0]"
415,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07165692001581192, -0.07165692001581192, -0.07165692001581192, -0.07165692001581192]","[1, 0, 0, 0]"
416,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0721159428358078, -0.0721159428358078, -0.0721159428358078]","[0, 1, 0, 0]"
417,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07259427756071091, -0.07259427756071091]","[0, 0, 1, 0]"
418,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0730898454785347, -0.0730898454785347, -0.0730898454785347, -0.0730898454785347]","[1, 0, 0, 0]"
419,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0736895278096199, -0.0736895278096199, -0.0736895278096199]","[0, 1, 0, 0]"
420,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0742945447564125, -0.0742945447564125]","[0, 0, 1, 0]"
421,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07490420341491699, -0.07490420341491699, -0.07490420341491699, -0.07490420341491699]","[1, 0, 0, 0]"
422,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07551831752061844, -0.07551831752061844, -0.07551831752061844]","[0, 1, 0, 0]"
423,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07604816555976868, -0.07604816555976868]","[0, 0, 1, 0]"
424,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07667872309684753, -0.07667872309684753, -0.07667872309684753, -0.07667872309684753]","[1, 0, 0, 0]"
425,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07722339779138565, -0.07722339779138565, -0.07722339779138565]","[0, 1, 0, 0]"
426,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07786738127470016, -0.07786738127470016]","[0, 0, 1, 0]"
427,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07842393219470978, -0.07842393219470978, -0.07842393219470978, -0.07842393219470978]","[1, 0, 0, 0]"
428,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07890187203884125, -0.07890187203884125, -0.07890187203884125]","[0, 1, 0, 0]"
429,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07939746975898743, -0.07939746975898743]","[0, 0, 1, 0]"
430,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.07999742031097412, -0.07999742031097412, -0.07999742031097412, -0.07999742031097412]","[1, 0, 0, 0]"
431,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08060283958911896, -0.08060283958911896, -0.08060283958911896]","[0, 1, 0, 0]"
432,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08121323585510254, -0.08121323585510254]","[0, 0, 1, 0]"
433,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0817394107580185, -0.0817394107580185, -0.0817394107580185, -0.0817394107580185]","[1, 0, 0, 0]"
434,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08227857202291489, -0.08227857202291489, -0.08227857202291489]","[0, 1, 0, 0]"
435,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08291816711425781, -0.08291816711425781]","[0, 0, 1, 0]"
436,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08364739269018173, -0.08364739269018173, -0.08364739269018173, -0.08364739269018173]","[1, 0, 0, 0]"
437,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0843692347407341, -0.0843692347407341, -0.0843692347407341]","[0, 1, 0, 0]"
438,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0850844755768776, -0.0850844755768776]","[0, 0, 1, 0]"
439,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08588157594203949, -0.08588157594203949, -0.08588157594203949, -0.08588157594203949]","[1, 0, 0, 0]"
440,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08666452020406723, -0.08666452020406723, -0.08666452020406723]","[0, 1, 0, 0]"
441,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08734644949436188, -0.08734644949436188]","[0, 0, 1, 0]"
442,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08802555501461029, -0.08802555501461029, -0.08802555501461029, -0.08802555501461029]","[1, 0, 0, 0]"
443,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08879059553146362, -0.08879059553146362, -0.08879059553146362]","[0, 1, 0, 0]"
444,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.08963248878717422, -0.08963248878717422]","[0, 0, 1, 0]"
445,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09045546501874924, -0.09045546501874924, -0.09045546501874924, -0.09045546501874924]","[1, 0, 0, 0]"
446,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09126167744398117, -0.09126167744398117, -0.09126167744398117]","[0, 1, 0, 0]"
447,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09196455031633377, -0.09196455031633377]","[0, 0, 1, 0]"
448,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09257401525974274, -0.09257401525974274, -0.09257401525974274, -0.09257401525974274]","[1, 0, 0, 0]"
449,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09327656775712967, -0.09327656775712967, -0.09327656775712967]","[0, 1, 0, 0]"
450,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09406239539384842, -0.09406239539384842]","[0, 0, 1, 0]"
451,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0947466790676117, -0.0947466790676117, -0.0947466790676117, -0.0947466790676117]","[1, 0, 0, 0]"
452,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09533963352441788, -0.09533963352441788, -0.09533963352441788]","[0, 1, 0, 0]"
453,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0959387719631195, -0.0959387719631195]","[0, 0, 1, 0]"
454,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.0966317430138588, -0.0966317430138588, -0.0966317430138588, -0.0966317430138588]","[1, 0, 0, 0]"
455,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09723251312971115, -0.09723251312971115, -0.09723251312971115]","[0, 1, 0, 0]"
456,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09783869236707687, -0.09783869236707687]","[0, 0, 1, 0]"
457,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09853801876306534, -0.09853801876306534, -0.09853801876306534, -0.09853801876306534]","[1, 0, 0, 0]"
458,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09914449602365494, -0.09914449602365494, -0.09914449602365494]","[0, 1, 0, 0]"
459,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.09975581616163254, -0.09975581616163254]","[0, 0, 1, 0]"
460,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.100282683968544, -0.100282683968544, -0.100282683968544, -0.100282683968544]","[1, 0, 0, 0]"
461,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10091123729944229, -0.10091123729944229, -0.10091123729944229]","[0, 1, 0, 0]"
462,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1016308069229126, -0.1016308069229126]","[0, 0, 1, 0]"
463,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10225529223680496, -0.10225529223680496, -0.10225529223680496, -0.10225529223680496]","[1, 0, 0, 0]"
464,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10279427468776703, -0.10279427468776703, -0.10279427468776703]","[0, 1, 0, 0]"
465,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1034335047006607, -0.1034335047006607]","[0, 0, 1, 0]"
466,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10407399386167526, -0.10407399386167526, -0.10407399386167526, -0.10407399386167526]","[1, 0, 0, 0]"
467,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10480420291423798, -0.10480420291423798, -0.10480420291423798]","[0, 1, 0, 0]"
468,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10543850064277649, -0.10543850064277649]","[0, 0, 1, 0]"
469,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10616282373666763, -0.10616282373666763, -0.10616282373666763, -0.10616282373666763]","[1, 0, 0, 0]"
470,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1068800538778305, -0.1068800538778305, -0.1068800538778305]","[0, 1, 0, 0]"
471,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10759095102548599, -0.10759095102548599]","[0, 0, 1, 0]"
472,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.108207568526268, -0.108207568526268, -0.108207568526268, -0.108207568526268]","[1, 0, 0, 0]"
473,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10891639441251755, -0.10891639441251755, -0.10891639441251755]","[0, 1, 0, 0]"
474,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.10970772802829742, -0.10970772802829742]","[0, 0, 1, 0]"
475,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.11057265102863312, -0.11057265102863312, -0.11057265102863312, -0.11057265102863312]","[1, 0, 0, 0]"
476,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.11150359362363815, -0.11150359362363815, -0.11150359362363815]","[0, 1, 0, 0]"
477,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.11240659654140472, -0.11240659654140472]","[0, 0, 1, 0]"
